Wsp. x,Wsp. y1,Wsp. y2,Wsp. y3,Wsp. y4,Wsp. y5
58,18,32,10,0,32
58,18,32,10,0,32
58,18,32,10,0,32
58,18,32,10,0,32
58,18,32,10,0,32
58,18,32,10,0,32
58,18,32,10,0,32
58,18,32,10,0,32
59,18,32,10,0,32
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
59,18,33,10,0,33
60,18,33,10,0,33
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
60,17,34,10,0,34
61,17,34,10,0,34
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
61,17,35,10,0,35
62,17,35,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
62,18,36,10,0,35
63,18,36,10,0,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
63,19,36,10,1,35
64,19,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
64,20,36,10,1,35
